"date","price","name"
2008-01-22,6790.19,"DAX Index"
2008-01-22,8661.17,"NYA Index"
2008-01-22,11971.19,"DJI Index"
2008-01-22,12132.13,"SPTSX Index"
2008-01-23,0.009437,"JPYUSD Curncy"
2008-01-23,0.8614,"AUDUSD Curncy"
2008-01-23,0.9024,"CHFUSD Curncy"
2008-01-23,1.0349,"USDCAD Curncy"
2008-01-23,1.395,"GJGB10 Index"
2008-01-23,1.4454,"EURUSD Curncy"
2008-01-23,1.9434,"GBPUSD Curncy"
2008-01-23,2.3448,"USGG2YR Index"
2008-01-23,2.8444,"USGG6M Index"
2008-01-23,2.845,"USGG3M Index"
2008-01-23,2.8595,"USGG5YR Index"
2008-01-23,3.6296,"USGG10YR Index"
2008-01-23,3.744,"GCAN10YR Index"
2008-01-23,3.912,"GECU10YR Index"
2008-01-23,4.2809,"USGG30YR Index"
2008-01-23,4.282,"GBTPGR10 Index"
2008-01-23,4.365,"GUKG10 Index"
2008-01-23,6.028,"GACGB10 Index"
2008-01-23,7.621,"NG1 Comdty"
2008-01-23,15.9,"SLV US Equity"
2008-01-23,19.6085,"HPQ"
2008-01-23,19.98,"INTC"
2008-01-23,31.93,"MSFT"
2008-01-23,32.43,"NOK"
2008-01-23,39.9,"GSPC US Equity"
2008-01-23,40.57,"BAC"
2008-01-23,44.02,"QQQ US Equity"
2008-01-23,48.32,"EWJ US Equity"
2008-01-23,69.5,"USO US Equity"
2008-01-23,86.99,"CL1 Comdty"
2008-01-23,106.1,"IBM"
2008-01-23,126.75,"MXFR Index"
2008-01-23,133.86,"SPY US Equity"
2008-01-23,184.43,"IXND Index"
2008-01-23,297.44,"UNG US Equity"
2008-01-23,307.2,"HG1 Comdty"
2008-01-23,358.51,"IXI Index"
2008-01-23,469.25,"C 1 Comdty"
2008-01-23,769.65,"MID Index"
2008-01-23,905,"W 1 Comdty"
2008-01-23,1189.5,"S 1 Comdty"
2008-01-23,4842.54,"CAC Index"
2008-01-23,5740.1,"UKX Index"
2008-01-23,6769.47,"DAX Index"
2008-01-23,8805.68,"NYA Index"
2008-01-23,12270.17,"DJI Index"
2008-01-23,12640.88,"SPTSX Index"
2008-01-24,0.009395,"JPYUSD Curncy"
2008-01-24,0.8685,"AUDUSD Curncy"
2008-01-24,0.9133,"CHFUSD Curncy"
2008-01-24,1.0294,"USDCAD Curncy"
2008-01-24,1.4629,"EURUSD Curncy"
2008-01-24,1.485,"GJGB10 Index"
2008-01-24,1.9606,"GBPUSD Curncy"
2008-01-24,1.9934,"USGG2YR Index"
2008-01-24,2.2689,"USGG3M Index"
2008-01-24,2.3649,"USGG6M Index"
2008-01-24,2.5571,"USGG5YR Index"
2008-01-24,3.4332,"USGG10YR Index"
2008-01-24,3.798,"GCAN10YR Index"
2008-01-24,3.992,"GECU10YR Index"
2008-01-24,4.1942,"USGG30YR Index"
2008-01-24,4.374,"GBTPGR10 Index"
2008-01-24,4.499,"GUKG10 Index"
2008-01-24,5.872,"GACGB10 Index"
2008-01-24,7.802,"NG1 Comdty"
2008-01-24,16.3,"SLV US Equity"
2008-01-24,20.3803,"HPQ"
2008-01-24,20.69,"INTC"
2008-01-24,33.25,"MSFT"
2008-01-24,36.48,"NOK"
2008-01-24,39.48,"GSPC US Equity"
2008-01-24,39.9,"BAC"
2008-01-24,44.91,"QQQ US Equity"
2008-01-24,49.12,"EWJ US Equity"
2008-01-24,70.93,"USO US Equity"
2008-01-24,89.41,"CL1 Comdty"
2008-01-24,106.91,"IBM"
2008-01-24,121.61,"MXFR Index"
2008-01-24,134.99,"SPY US Equity"
2008-01-24,185.17,"IXND Index"
2008-01-24,305.12,"UNG US Equity"
2008-01-24,317.15,"HG1 Comdty"
2008-01-24,360.7,"IXI Index"
2008-01-24,489.25,"C 1 Comdty"
2008-01-24,778.83,"MID Index"
2008-01-24,909,"W 1 Comdty"
2008-01-24,1230.5,"S 1 Comdty"
2008-01-24,4636.76,"CAC Index"
2008-01-24,5609.3,"UKX Index"
2008-01-24,6439.21,"DAX Index"
2008-01-24,8942.25,"NYA Index"
2008-01-24,12378.61,"DJI Index"
2008-01-24,12657.4,"SPTSX Index"
2008-01-25,0.00937,"JPYUSD Curncy"
2008-01-25,0.8731,"AUDUSD Curncy"
2008-01-25,0.9162,"CHFUSD Curncy"
2008-01-25,1.0241,"USDCAD Curncy"
2008-01-25,1.415,"GJGB10 Index"
2008-01-25,1.4629,"EURUSD Curncy"
2008-01-25,1.9553,"GBPUSD Curncy"
2008-01-25,2.1468,"USGG2YR Index"
2008-01-25,2.1978,"USGG3M Index"
2008-01-25,2.3138,"USGG6M Index"
2008-01-25,2.7355,"USGG5YR Index"
2008-01-25,3.598,"USGG10YR Index"
2008-01-25,3.879,"GCAN10YR Index"
2008-01-25,3.889,"GECU10YR Index"
2008-01-25,4.285,"GBTPGR10 Index"
2008-01-25,4.314,"USGG30YR Index"
2008-01-25,4.42,"GUKG10 Index"
2008-01-25,5.977,"GACGB10 Index"
2008-01-25,7.983,"NG1 Comdty"
2008-01-25,16.298,"SLV US Equity"
2008-01-25,19.8582,"HPQ"
2008-01-25,20,"INTC"
2008-01-25,32.94,"MSFT"
2008-01-25,35.08,"NOK"
2008-01-25,39.48,"BAC"
2008-01-25,41.2,"GSPC US Equity"
2008-01-25,43.99,"QQQ US Equity"
2008-01-25,49.88,"EWJ US Equity"
2008-01-25,71.9126,"USO US Equity"
2008-01-25,90.71,"CL1 Comdty"
2008-01-25,104.52,"IBM"
2008-01-25,128.8,"MXFR Index"
2008-01-25,133.04,"SPY US Equity"
2008-01-25,183.95,"IXND Index"
2008-01-25,309.44,"UNG US Equity"
2008-01-25,318.4,"HG1 Comdty"
2008-01-25,359.62,"IXI Index"
2008-01-25,498.25,"C 1 Comdty"
2008-01-25,771.87,"MID Index"
2008-01-25,933,"W 1 Comdty"
2008-01-25,1243,"S 1 Comdty"
2008-01-25,4915.29,"CAC Index"
2008-01-25,5875.8,"UKX Index"
2008-01-25,6821.07,"DAX Index"
2008-01-25,8827.5,"NYA Index"
2008-01-25,12207.17,"DJI Index"
2008-01-25,12907.27,"SPTSX Index"
2008-01-26,NA,NA
2008-01-27,NA,NA
2008-01-28,0.00933,"JPYUSD Curncy"
2008-01-28,0.8821,"AUDUSD Curncy"
2008-01-28,0.9192,"CHFUSD Curncy"
2008-01-28,1.0037,"USDCAD Curncy"
2008-01-28,1.475,"GJGB10 Index"
2008-01-28,1.4755,"EURUSD Curncy"
2008-01-28,1.9765,"GBPUSD Curncy"
2008-01-28,2.3094,"USGG2YR Index"
2008-01-28,2.3621,"USGG3M Index"
2008-01-28,2.5011,"USGG6M Index"
2008-01-28,2.8989,"USGG5YR Index"
2008-01-28,3.7018,"USGG10YR Index"
2008-01-28,3.935,"GCAN10YR Index"
2008-01-28,3.998,"GECU10YR Index"
2008-01-28,4.3925,"USGG30YR Index"
2008-01-28,4.404,"GBTPGR10 Index"
2008-01-28,4.535,"GUKG10 Index"
2008-01-28,6.043,"GACGB10 Index"
2008-01-28,8.095,"NG1 Comdty"
2008-01-28,16.55,"SLV US Equity"
2008-01-28,19.8855,"HPQ"
2008-01-28,20.29,"INTC"
2008-01-28,32.72,"MSFT"
2008-01-28,34.58,"NOK"
2008-01-28,41.2,"BAC"
2008-01-28,41.94,"GSPC US Equity"
2008-01-28,44.33,"QQQ US Equity"
2008-01-28,49.6,"EWJ US Equity"
2008-01-28,72.35,"USO US Equity"
2008-01-28,90.99,"CL1 Comdty"
2008-01-28,104.98,"IBM"
2008-01-28,127.98,"MXFR Index"
2008-01-28,135.24,"SPY US Equity"
2008-01-28,184.05,"IXND Index"
2008-01-28,315.04,"UNG US Equity"
2008-01-28,318.95,"HG1 Comdty"
2008-01-28,364.93,"IXI Index"
2008-01-28,502.25,"C 1 Comdty"
2008-01-28,789.78,"MID Index"
2008-01-28,963,"W 1 Comdty"
2008-01-28,1253.75,"S 1 Comdty"
2008-01-28,4878.12,"CAC Index"
2008-01-28,5869,"UKX Index"
2008-01-28,6816.74,"DAX Index"
2008-01-28,8978.41,"NYA Index"
2008-01-28,12383.89,"DJI Index"
2008-01-28,12894.83,"SPTSX Index"
2008-01-29,0.00937,"JPYUSD Curncy"
2008-01-29,0.8797,"AUDUSD Curncy"
2008-01-29,0.9118,"CHFUSD Curncy"
2008-01-29,1.0082,"USDCAD Curncy"
2008-01-29,1.435,"GJGB10 Index"
2008-01-29,1.4681,"EURUSD Curncy"
2008-01-29,1.9831,"GBPUSD Curncy"
2008-01-29,2.1818,"USGG2YR Index"
2008-01-29,2.2486,"USGG3M Index"
2008-01-29,2.3548,"USGG6M Index"
2008-01-29,2.7503,"USGG5YR Index"
2008-01-29,3.5494,"USGG10YR Index"
2008-01-29,3.863,"GCAN10YR Index"
2008-01-29,3.977,"GECU10YR Index"
2008-01-29,4.2634,"USGG30YR Index"
2008-01-29,4.381,"GBTPGR10 Index"
2008-01-29,4.529,"GUKG10 Index"
2008-01-29,6.191,"GACGB10 Index"
2008-01-29,7.996,"NG1 Comdty"
2008-01-29,16.534,"SLV US Equity"
2008-01-29,19.6948,"HPQ"
2008-01-29,20.5,"INTC"
2008-01-29,32.6,"MSFT"
2008-01-29,34.66,"NOK"
2008-01-29,41.94,"BAC"
2008-01-29,42.21,"GSPC US Equity"
2008-01-29,44.41,"QQQ US Equity"
2008-01-29,50.44,"EWJ US Equity"
2008-01-29,72.98,"USO US Equity"
2008-01-29,91.64,"CL1 Comdty"
2008-01-29,106.1,"IBM"
2008-01-29,127.15,"MXFR Index"
2008-01-29,135.91,"SPY US Equity"
2008-01-29,184.74,"IXND Index"
2008-01-29,310.4,"UNG US Equity"
2008-01-29,329.9,"HG1 Comdty"
2008-01-29,367.34,"IXI Index"
2008-01-29,501,"C 1 Comdty"
2008-01-29,795.56,"MID Index"
2008-01-29,944,"W 1 Comdty"
2008-01-29,1266.75,"S 1 Comdty"
2008-01-29,4848.3,"CAC Index"
2008-01-29,5788.9,"UKX Index"
2008-01-29,6818.85,"DAX Index"
2008-01-29,9046.02,"NYA Index"
2008-01-29,12480.3,"DJI Index"
2008-01-29,12986.9,"SPTSX Index"
2008-01-30,0.009355,"JPYUSD Curncy"
2008-01-30,0.8892,"AUDUSD Curncy"
2008-01-30,0.918,"CHFUSD Curncy"
2008-01-30,1.0035,"USDCAD Curncy"
2008-01-30,1.44,"GJGB10 Index"
2008-01-30,1.4781,"EURUSD Curncy"
2008-01-30,1.9843,"GBPUSD Curncy"
2008-01-30,2.1885,"USGG2YR Index"
2008-01-30,2.2485,"USGG3M Index"
2008-01-30,2.3235,"USGG6M Index"
2008-01-30,2.79,"USGG5YR Index"
2008-01-30,3.5806,"USGG10YR Index"
2008-01-30,3.839,"GCAN10YR Index"
2008-01-30,3.948,"GECU10YR Index"
2008-01-30,4.2781,"USGG30YR Index"
2008-01-30,4.33,"GBTPGR10 Index"
2008-01-30,4.488,"GUKG10 Index"
2008-01-30,6.172,"GACGB10 Index"
2008-01-30,8.045,"NG1 Comdty"
2008-01-30,16.675,"SLV US Equity"
2008-01-30,19.7674,"HPQ"
2008-01-30,20.69,"INTC"
2008-01-30,32.2,"MSFT"
2008-01-30,35.37,"NOK"
2008-01-30,42.21,"BAC"
2008-01-30,44.15,"GSPC US Equity"
2008-01-30,44.37,"QQQ US Equity"
2008-01-30,50.2,"EWJ US Equity"
2008-01-30,73.08,"USO US Equity"
2008-01-30,92.33,"CL1 Comdty"
2008-01-30,105.65,"IBM"
2008-01-30,129.66,"MXFR Index"
2008-01-30,134.91,"SPY US Equity"
2008-01-30,183.66,"IXND Index"
2008-01-30,314.08,"UNG US Equity"
2008-01-30,322.65,"HG1 Comdty"
2008-01-30,368.33,"IXI Index"
2008-01-30,498.5,"C 1 Comdty"
2008-01-30,787.02,"MID Index"
2008-01-30,922.5,"W 1 Comdty"
2008-01-30,1275.75,"S 1 Comdty"
2008-01-30,4941.45,"CAC Index"
2008-01-30,5885.2,"UKX Index"
2008-01-30,6892.96,"DAX Index"
2008-01-30,8994.45,"NYA Index"
2008-01-30,12442.83,"DJI Index"
2008-01-30,13046.43,"SPTSX Index"
2008-01-31,0.009336,"JPYUSD Curncy"
2008-01-31,0.8893,"AUDUSD Curncy"
2008-01-31,0.9143,"CHFUSD Curncy"
2008-01-31,0.9984,"USDCAD Curncy"
2008-01-31,1.434,"GJGB10 Index"
2008-01-31,1.4776,"EURUSD Curncy"
2008-01-31,1.9894,"GBPUSD Curncy"
2008-01-31,2.2802,"USGG3M Index"
2008-01-31,2.2857,"USGG2YR Index"
2008-01-31,2.3554,"USGG6M Index"
2008-01-31,2.8836,"USGG5YR Index"
2008-01-31,3.6769,"USGG10YR Index"
2008-01-31,3.9,"GCAN10YR Index"
2008-01-31,3.994,"GECU10YR Index"
2008-01-31,4.3551,"USGG30YR Index"
2008-01-31,4.38,"GBTPGR10 Index"
2008-01-31,4.586,"GUKG10 Index"
2008-01-31,6.074,"GACGB10 Index"
2008-01-31,8.074,"NG1 Comdty"
2008-01-31,16.818,"SLV US Equity"
2008-01-31,19.8491,"HPQ"
2008-01-31,21.1,"INTC"
2008-01-31,32.6,"MSFT"
2008-01-31,37.14,"NOK"
2008-01-31,44.15,"BAC"
2008-01-31,45.03,"GSPC US Equity"
2008-01-31,45.13,"QQQ US Equity"
2008-01-31,50.88,"EWJ US Equity"
2008-01-31,72.35,"USO US Equity"
2008-01-31,91.75,"CL1 Comdty"
2008-01-31,107.11,"IBM"
2008-01-31,127.84,"MXFR Index"
2008-01-31,137.37,"SPY US Equity"
2008-01-31,184,"IXND Index"
2008-01-31,314.24,"UNG US Equity"
2008-01-31,329.8,"HG1 Comdty"
2008-01-31,373.56,"IXI Index"
2008-01-31,501.25,"C 1 Comdty"
2008-01-31,804.64,"MID Index"
2008-01-31,929.5,"W 1 Comdty"
2008-01-31,1274.5,"S 1 Comdty"
2008-01-31,4873.57,"CAC Index"
2008-01-31,5837.3,"UKX Index"
2008-01-31,6875.35,"DAX Index"
2008-01-31,9126.16,"NYA Index"
2008-01-31,12650.36,"DJI Index"
2008-01-31,12998.21,"SPTSX Index"
2008-02-01,0.009409,"JPYUSD Curncy"
2008-02-01,0.8932,"AUDUSD Curncy"
2008-02-01,0.9231,"CHFUSD Curncy"
2008-02-01,0.9933,"USDCAD Curncy"
2008-02-01,1.475,"GJGB10 Index"
2008-02-01,1.4862,"EURUSD Curncy"
2008-02-01,1.9863,"GBPUSD Curncy"
2008-02-01,2.1464,"USGG3M Index"
2008-02-01,2.1651,"USGG2YR Index"
2008-02-01,2.2202,"USGG6M Index"
2008-02-01,2.8379,"USGG5YR Index"
2008-02-01,3.6656,"USGG10YR Index"
2008-02-01,3.898,"GCAN10YR Index"
2008-02-01,4.018,"GECU10YR Index"
2008-02-01,4.3843,"USGG30YR Index"
2008-02-01,4.401,"GBTPGR10 Index"
2008-02-01,4.567,"GUKG10 Index"
2008-02-01,6.064,"GACGB10 Index"
2008-02-01,7.74,"NG1 Comdty"
2008-02-01,16.6187,"SLV US Equity"
2008-02-01,20.1669,"HPQ"
2008-02-01,21.7699,"INTC"
2008-02-01,30.4498,"MSFT"
2008-02-01,37.62,"NOK"
2008-02-01,44.03,"GSPC US Equity"
2008-02-01,45.03,"BAC"
2008-02-01,45.5899,"QQQ US Equity"
2008-02-01,51.32,"EWJ US Equity"
2008-02-01,70.47,"USO US Equity"
2008-02-01,88.96,"CL1 Comdty"
2008-02-01,109.08,"IBM"
2008-02-01,127.73,"MXFR Index"
2008-02-01,139.58,"SPY US Equity"
2008-02-01,185.03,"IXND Index"
2008-02-01,301.44,"UNG US Equity"
2008-02-01,327.3,"HG1 Comdty"
2008-02-01,379.2,"IXI Index"
2008-02-01,500.5,"C 1 Comdty"
2008-02-01,823.43,"MID Index"
2008-02-01,943,"W 1 Comdty"
2008-02-01,1287.25,"S 1 Comdty"
2008-02-01,4869.79,"CAC Index"
2008-02-01,5879.8,"UKX Index"
2008-02-01,6851.75,"DAX Index"
2008-02-01,9277.58,"NYA Index"
2008-02-01,12743.19,"DJI Index"
2008-02-01,13155.1,"SPTSX Index"
2008-02-02,NA,NA
2008-02-03,NA,NA
2008-02-04,0.009395,"JPYUSD Curncy"
2008-02-04,0.8956,"AUDUSD Curncy"
2008-02-04,0.9247,"CHFUSD Curncy"
2008-02-04,1.0028,"USDCAD Curncy"
2008-02-04,1.48,"GJGB10 Index"
2008-02-04,1.4861,"EURUSD Curncy"
2008-02-04,1.9409,"USGG3M Index"
2008-02-04,1.9872,"GBPUSD Curncy"
2008-02-04,2.054,"USGG6M Index"
2008-02-04,2.0929,"USGG2YR Index"
2008-02-04,2.7604,"USGG5YR Index"
2008-02-04,3.5931,"USGG10YR Index"
2008-02-04,3.878,"GCAN10YR Index"
2008-02-04,3.93,"GECU10YR Index"
2008-02-04,4.311,"GBTPGR10 Index"
2008-02-04,4.3225,"USGG30YR Index"
2008-02-04,4.477,"GUKG10 Index"
2008-02-04,6.088,"GACGB10 Index"
2008-02-04,7.869,"NG1 Comdty"
2008-02-04,16.515,"SLV US Equity"
2008-02-04,20.0035,"HPQ"
2008-02-04,21.2,"INTC"
2008-02-04,30.19,"MSFT"
2008-02-04,37.05,"NOK"
2008-02-04,42.37,"GSPC US Equity"
2008-02-04,44.03,"BAC"
2008-02-04,44.95,"QQQ US Equity"
2008-02-04,51.16,"EWJ US Equity"
2008-02-04,71.37,"USO US Equity"
2008-02-04,90.02,"CL1 Comdty"
2008-02-04,107.93,"IBM"
2008-02-04,130.69,"MXFR Index"
2008-02-04,137.82,"SPY US Equity"
2008-02-04,185.17,"IXND Index"
2008-02-04,307.04,"UNG US Equity"
2008-02-04,329.85,"HG1 Comdty"
2008-02-04,376.21,"IXI Index"
2008-02-04,510.5,"C 1 Comdty"
2008-02-04,817.34,"MID Index"
2008-02-04,973,"W 1 Comdty"
2008-02-04,1326,"S 1 Comdty"
2008-02-04,4978.06,"CAC Index"
2008-02-04,6029.2,"UKX Index"
2008-02-04,6968.67,"DAX Index"
2008-02-04,9202.11,"NYA Index"
2008-02-04,12635.16,"DJI Index"
2008-02-04,13318.37,"SPTSX Index"
2008-02-05,0.009388,"JPYUSD Curncy"
2008-02-05,0.9043,"AUDUSD Curncy"
2008-02-05,0.9178,"CHFUSD Curncy"
2008-02-05,0.9953,"USDCAD Curncy"
2008-02-05,1.41,"GJGB10 Index"
2008-02-05,1.4802,"EURUSD Curncy"
2008-02-05,1.9651,"GBPUSD Curncy"
2008-02-05,2.0685,"USGG2YR Index"
2008-02-05,2.0843,"USGG3M Index"
2008-02-05,2.1263,"USGG6M Index"
2008-02-05,2.7401,"USGG5YR Index"
2008-02-05,3.5926,"USGG10YR Index"
2008-02-05,3.829,"GCAN10YR Index"
2008-02-05,3.919,"GECU10YR Index"
2008-02-05,4.285,"GBTPGR10 Index"
2008-02-05,4.3084,"USGG30YR Index"
2008-02-05,4.473,"GUKG10 Index"
2008-02-05,6.126,"GACGB10 Index"
2008-02-05,7.942,"NG1 Comdty"
2008-02-05,16.167,"SLV US Equity"
2008-02-05,19.5132,"HPQ"
2008-02-05,20.1215,"INTC"
2008-02-05,29.07,"MSFT"
2008-02-05,34.68,"NOK"
2008-02-05,42.33,"GSPC US Equity"
2008-02-05,42.37,"BAC"
2008-02-05,43.6699,"QQQ US Equity"
2008-02-05,49.44,"EWJ US Equity"
2008-02-05,70.15,"USO US Equity"
2008-02-05,88.41,"CL1 Comdty"
2008-02-05,105.02,"IBM"
2008-02-05,130.72,"MXFR Index"
2008-02-05,134.13,"SPY US Equity"
2008-02-05,184.77,"IXND Index"
2008-02-05,310.96,"UNG US Equity"
2008-02-05,321.2,"HG1 Comdty"
2008-02-05,365.18,"IXI Index"
2008-02-05,509.25,"C 1 Comdty"
2008-02-05,793.88,"MID Index"
2008-02-05,1003,"W 1 Comdty"
2008-02-05,1323,"S 1 Comdty"
2008-02-05,4973.64,"CAC Index"
2008-02-05,6026.2,"UKX Index"
2008-02-05,7000.49,"DAX Index"
2008-02-05,8874.5,"NYA Index"
2008-02-05,12265.13,"DJI Index"
2008-02-05,13258.16,"SPTSX Index"
2008-02-06,0.009371,"JPYUSD Curncy"
2008-02-06,0.9082,"AUDUSD Curncy"
2008-02-06,0.9185,"CHFUSD Curncy"
2008-02-06,0.9935,"USDCAD Curncy"
2008-02-06,1.43,"GJGB10 Index"
2008-02-06,1.483,"EURUSD Curncy"
2008-02-06,1.9734,"GBPUSD Curncy"
2008-02-06,2.0604,"USGG2YR Index"
2008-02-06,2.2092,"USGG6M Index"
2008-02-06,2.2177,"USGG3M Index"
2008-02-06,2.7736,"USGG5YR Index"
2008-02-06,3.6444,"USGG10YR Index"
2008-02-06,3.841,"GCAN10YR Index"
2008-02-06,3.932,"GECU10YR Index"
2008-02-06,4.302,"GBTPGR10 Index"
2008-02-06,4.3779,"USGG30YR Index"
2008-02-06,4.505,"GUKG10 Index"
2008-02-06,6.197,"GACGB10 Index"
2008-02-06,7.994,"NG1 Comdty"
2008-02-06,16.375,"SLV US Equity"
2008-02-06,19.1409,"HPQ"
2008-02-06,19.9199,"INTC"
2008-02-06,28.52,"MSFT"
2008-02-06,34.72,"NOK"
2008-02-06,42.33,"BAC"
2008-02-06,42.81,"QQQ US Equity"
2008-02-06,43.37,"GSPC US Equity"
2008-02-06,48.8,"EWJ US Equity"
2008-02-06,69.02,"USO US Equity"
2008-02-06,87.14,"CL1 Comdty"
2008-02-06,103.59,"IBM"
2008-02-06,125.59,"MXFR Index"
2008-02-06,133.05,"SPY US Equity"
2008-02-06,185.81,"IXND Index"
2008-02-06,311.68,"UNG US Equity"
2008-02-06,330.9,"HG1 Comdty"
2008-02-06,364,"IXI Index"
2008-02-06,501.5,"C 1 Comdty"
2008-02-06,784.49,"MID Index"
2008-02-06,1033,"W 1 Comdty"
2008-02-06,1318.5,"S 1 Comdty"
2008-02-06,4776.86,"CAC Index"
2008-02-06,5868,"UKX Index"
2008-02-06,6765.25,"DAX Index"
2008-02-06,8818.11,"NYA Index"
2008-02-06,12200.1,"DJI Index"
2008-02-06,12931.95,"SPTSX Index"
2008-02-07,0.009362,"JPYUSD Curncy"
2008-02-07,0.8973,"AUDUSD Curncy"
2008-02-07,0.9094,"CHFUSD Curncy"
2008-02-07,1.0079,"USDCAD Curncy"
2008-02-07,1.425,"GJGB10 Index"
2008-02-07,1.4647,"EURUSD Curncy"
2008-02-07,1.9152,"USGG2YR Index"
2008-02-07,1.9649,"GBPUSD Curncy"
2008-02-07,2.0749,"USGG6M Index"
2008-02-07,2.1568,"USGG3M Index"
2008-02-07,2.6359,"USGG5YR Index"
2008-02-07,3.5701,"USGG10YR Index"
2008-02-07,3.766,"GCAN10YR Index"
2008-02-07,3.846,"GECU10YR Index"
2008-02-07,4.229,"GBTPGR10 Index"
2008-02-07,4.3258,"USGG30YR Index"
2008-02-07,4.409,"GUKG10 Index"
2008-02-07,6.151,"GACGB10 Index"
2008-02-07,8.102,"NG1 Comdty"
2008-02-07,16.67,"SLV US Equity"
2008-02-07,18.3872,"HPQ"
2008-02-07,20.05,"INTC"
2008-02-07,28.12,"MSFT"
2008-02-07,34.59,"NOK"
2008-02-07,42.16,"GSPC US Equity"
2008-02-07,43.11,"QQQ US Equity"
2008-02-07,43.37,"BAC"
2008-02-07,49.08,"EWJ US Equity"
2008-02-07,69.8,"USO US Equity"
2008-02-07,88.11,"CL1 Comdty"
2008-02-07,102.34,"IBM"
2008-02-07,126.54,"MXFR Index"
2008-02-07,133.93,"SPY US Equity"
2008-02-07,185.23,"IXND Index"
2008-02-07,319.2,"UNG US Equity"
2008-02-07,345.4,"HG1 Comdty"
2008-02-07,364.67,"IXI Index"
2008-02-07,499.5,"C 1 Comdty"
2008-02-07,792.63,"MID Index"
2008-02-07,1063,"W 1 Comdty"
2008-02-07,1331.5,"S 1 Comdty"
2008-02-07,4816.43,"CAC Index"
2008-02-07,5875.4,"UKX Index"
2008-02-07,6847.51,"DAX Index"
2008-02-07,8859.04,"NYA Index"
2008-02-07,12247,"DJI Index"
2008-02-07,12867.2,"SPTSX Index"
2008-02-08,0.009387,"JPYUSD Curncy"
2008-02-08,0.8957,"AUDUSD Curncy"
2008-02-08,0.9109,"CHFUSD Curncy"
2008-02-08,1.006,"USDCAD Curncy"
2008-02-08,1.425,"GJGB10 Index"
2008-02-08,1.4632,"EURUSD Curncy"
2008-02-08,1.923,"USGG2YR Index"
2008-02-08,1.9615,"GBPUSD Curncy"
2008-02-08,2.0847,"USGG3M Index"
2008-02-08,2.0852,"USGG6M Index"
2008-02-08,2.6492,"USGG5YR Index"
2008-02-08,3.5885,"USGG10YR Index"
2008-02-08,3.792,"GCAN10YR Index"
2008-02-08,3.895,"GECU10YR Index"
2008-02-08,4.28,"GBTPGR10 Index"
2008-02-08,4.3549,"USGG30YR Index"
2008-02-08,4.46,"GUKG10 Index"
2008-02-08,6.088,"GACGB10 Index"
2008-02-08,8.301,"NG1 Comdty"
2008-02-08,17.026,"SLV US Equity"
2008-02-08,19.0138,"HPQ"
2008-02-08,20.27,"INTC"
2008-02-08,28.56,"MSFT"
2008-02-08,35.4,"NOK"
2008-02-08,42.14,"GSPC US Equity"
2008-02-08,42.16,"BAC"
2008-02-08,43.6,"QQQ US Equity"
2008-02-08,47.84,"EWJ US Equity"
2008-02-08,72.9,"USO US Equity"
2008-02-08,91.77,"CL1 Comdty"
2008-02-08,103.27,"IBM"
2008-02-08,124.07,"MXFR Index"
2008-02-08,133.07,"SPY US Equity"
2008-02-08,185.68,"IXND Index"
2008-02-08,324,"UNG US Equity"
2008-02-08,353.95,"HG1 Comdty"
2008-02-08,362.76,"IXI Index"
2008-02-08,508,"C 1 Comdty"
2008-02-08,794.08,"MID Index"
2008-02-08,1093,"W 1 Comdty"
2008-02-08,1339,"S 1 Comdty"
2008-02-08,4723.8,"CAC Index"
2008-02-08,5724.1,"UKX Index"
2008-02-08,6733.72,"DAX Index"
2008-02-08,8823.12,"NYA Index"
2008-02-08,12182.13,"DJI Index"
2008-02-08,12925.37,"SPTSX Index"
2008-02-09,NA,NA
2008-02-10,NA,NA
2008-02-11,0.009304,"JPYUSD Curncy"
2008-02-11,0.8947,"AUDUSD Curncy"
2008-02-11,0.9057,"CHFUSD Curncy"
2008-02-11,1.0087,"USDCAD Curncy"
2008-02-11,1.405,"GJGB10 Index"
2008-02-11,1.4485,"EURUSD Curncy"
2008-02-11,1.9424,"GBPUSD Curncy"
2008-02-11,2.0439,"USGG2YR Index"
2008-02-11,2.137,"USGG6M Index"
2008-02-11,2.1874,"USGG3M Index"
2008-02-11,2.8241,"USGG5YR Index"
2008-02-11,3.7569,"USGG10YR Index"
2008-02-11,3.865,"GCAN10YR Index"
2008-02-11,3.877,"GECU10YR Index"
2008-02-11,4.264,"GBTPGR10 Index"
2008-02-11,4.43,"GUKG10 Index"
2008-02-11,4.5177,"USGG30YR Index"
2008-02-11,6.12,"GACGB10 Index"
2008-02-11,8.531,"NG1 Comdty"
2008-02-11,17.4,"SLV US Equity"
2008-02-11,19.3543,"HPQ"
2008-02-11,20.68,"INTC"
2008-02-11,28.21,"MSFT"
2008-02-11,36.13,"NOK"
2008-02-11,42.14,"BAC"
2008-02-11,42.82,"GSPC US Equity"
2008-02-11,44.07,"QQQ US Equity"
2008-02-11,48.32,"EWJ US Equity"
2008-02-11,74.55,"USO US Equity"
2008-02-11,93.59,"CL1 Comdty"
2008-02-11,105.14,"IBM"
2008-02-11,123.79,"MXFR Index"
2008-02-11,133.75,"SPY US Equity"
2008-02-11,185.62,"IXND Index"
2008-02-11,333.04,"UNG US Equity"
2008-02-11,355.85,"HG1 Comdty"
2008-02-11,366.09,"IXI Index"
2008-02-11,503.5,"C 1 Comdty"
